order_id,product_id,add_to_cart_order,reordered
4337,145,15,0
4337,122,13,1
4337,187,2,1
4337,434,7,0
4337,293,13,0
4337,116,15,0
4337,77,1,1
4337,395,14,1
2995,295,19,0
2995,454,14,0
3379,266,1,1
3379,23,8,0
1797,434,3,0
1797,20,19,0
1797,277,8,0
1797,33,7,1
1797,309,19,0
1797,59,11,0
1797,407,8,0
1347,416,16,0
1347,284,13,0
1347,396,19,0
1347,74,6,0
1347,483,9,1
1761,89,2,1
1761,314,17,1
1761,256,5,0
3065,468,5,0
3065,267,10,0
3065,431,11,1
3065,407,7,1
3065,9,2,1
3065,331,2,0
3065,202,15,0
3065,256,15,1
3065,45,12,1
3017,426,7,0
3017,56,3,0
3017,369,3,0
3442,451,3,1
3442,150,11,0
3442,204,14,0
3442,441,3,0
3442,410,14,0
3442,189,17,0
1160,374,19,1
1160,415,3,0
1160,456,18,0
1160,492,14,0
1160,427,12,0
1342,202,6,0
1342,113,17,0
1342,5,16,0
1342,193,17,0
1342,473,14,0
3842,275,7,0
3842,43,8,0
3842,269,3,1
8,246,7,1
8,399,1,0
1781,412,16,0
1781,390,10,0
1781,478,3,0
1781,239,7,1
1781,268,9,0
1781,68,1,0
1817,78,4,1
1817,34,4,1
1817,201,10,0
1817,301,4,0
1817,38,10,0
1817,191,14,1
1817,372,18,0
1817,312,14,0
1817,63,7,0
3544,235,19,0
3544,479,14,0
3544,454,10,1
3544,188,4,0
768,447,2,1
768,159,16,0
768,30,8,0
768,395,15,0
656,491,5,0
656,171,7,1
656,143,11,0
656,109,9,1
656,291,10,1
656,103,8,1
656,460,17,0
4179,150,2,1
4179,247,3,0
4179,296,7,1
4179,371,11,0
4179,210,3,1
4179,8,6,1
4581,316,3,0
1427,415,4,0
1427,414,7,0
1427,411,6,0
1427,454,2,0
1427,448,16,0
1427,199,8,0
1427,272,15,1
1427,108,6,0
410,142,14,1
410,441,5,1
410,49,5,0
410,394,2,0
3927,348,5,0
3927,154,18,0
3927,376,14,0
3927,48,10,0
3927,276,5,1
3927,485,16,0
3927,412,11,0
3927,263,18,1
2979,273,14,0
2979,423,1,1
2310,92,7,0
2310,372,12,1
2310,131,19,1
2310,483,10,1
2310,448,7,1
2310,271,1,0
4048,379,8,0
4048,491,15,0
4048,88,14,0
4048,118,5,1
4048,451,15,0
4048,26,16,1
1378,90,14,0
1378,500,11,1
1512,479,9,0
1512,2,8,1
1512,121,18,0
1512,34,3,1
1512,177,19,0
1512,129,4,0
1512,170,7,0
1512,111,7,0
4381,312,5,0
4381,68,15,1
4381,38,6,0
4381,21,19,0
4381,213,18,1
4381,445,14,1
4946,218,10,1
4946,180,7,0
4946,41,7,0
4946,158,1,0
2246,401,3,0
2246,325,11,0
2246,157,14,0
3579,190,19,0
3579,240,16,0
3579,101,2,1
3579,488,15,1
3579,343,16,1
3579,395,9,1
3579,442,10,0
3579,313,6,1
2450,369,14,0
2450,447,4,0
2450,275,16,1
4680,387,11,0
1061,240,15,1
1061,484,10,0
1061,12,6,1
1061,150,3,0
1061,312,10,0
1061,267,5,0
1061,369,14,0
1061,318,15,0
1061,195,10,0
1010,59,7,0
1010,231,17,0
1010,334,11,0
1010,499,3,1
1010,345,10,0
1010,323,18,0
1877,59,9,1
1877,173,18,0
1877,403,19,0
1877,311,8,1
1877,329,5,0
1877,166,6,0
1877,221,11,1
864,252,14,0
864,273,17,0
864,309,5,0
864,267,12,0
864,339,4,0
864,370,9,0
864,129,16,0
864,174,15,0
864,423,17,0
2785,40,16,1
2785,225,5,0
4642,127,12,0
4642,328,16,0
4642,414,17,0
4642,47,6,1
4642,364,6,0
4642,311,16,0
2,290,16,0
2,407,11,0
2,98,8,1
2,219,3,0
2,202,14,0
2,150,3,0
2,226,5,1
4451,438,2,0
4451,365,6,1
4451,490,3,0
4451,324,10,0
4451,284,17,1
4451,467,9,0
4451,480,10,1
4451,245,6,0
771,282,3,0
771,256,3,0
771,262,4,0
2397,292,15,1
2397,112,11,0
2397,199,9,0
2397,274,11,0
2397,190,5,0
2397,209,11,1
2397,17,8,0
2397,26,5,1
2397,258,8,1
4122,113,16,1
4122,358,5,0
4122,454,7,0
4122,495,15,0
4122,429,14,1
4122,45,11,0
3016,178,16,0
4864,204,6,0
3727,388,12,1
4140,478,19,0
4140,360,11,0
1749,182,5,0
1749,21,4,0
1749,107,6,0
1749,88,16,1
1749,273,19,0
1749,264,16,0
1749,322,1,1
1749,174,14,1
1749,59,6,1
3047,281,19,1
3047,275,10,1
3047,427,2,0
3047,103,19,0
3129,155,13,1
3129,499,7,0
3129,140,7,1
3129,112,3,0
4615,365,1,1
4615,435,17,0
4615,182,8,0
4615,195,11,0
4615,62,16,0
4615,493,4,1
4615,143,13,0
4615,497,2,0
4615,171,8,0
4141,215,3,0
4141,223,14,0
4538,35,5,0
4538,145,6,0
4538,360,10,1
4538,171,17,1
4538,438,16,0
4538,432,7,0
4538,336,15,0
4538,327,12,1
4538,159,17,0
4189,362,11,0
4115,128,15,0
4115,118,8,0
4115,88,6,1
1929,215,5,1
1929,210,3,0
1929,269,8,0
1929,356,1,0
1929,196,13,1
133,359,3,0
3725,197,5,0
3725,358,4,0
3725,93,15,0
3725,128,2,0
3725,55,12,1
3725,366,19,0
3725,305,18,1
3725,274,10,0
3725,130,17,0
3073,307,13,0
3073,266,1,0
3073,415,13,1
3073,413,11,0
3073,420,11,0
2075,499,4,0
2075,391,17,0
3432,153,15,0
177,413,8,0
177,57,17,1
177,125,8,1
177,433,5,0
177,157,4,1
177,48,18,0
177,13,10,0
177,355,15,0
2276,449,5,0
2276,100,19,1
2276,174,10,0
696,159,10,0
696,472,2,0
696,129,14,0
696,141,18,1
696,81,1,0
696,345,18,0
696,229,3,1
4621,276,14,0
4621,324,5,1
4621,245,19,0
4621,466,1,0
4621,405,6,0
848,265,9,0
848,76,9,0
848,489,10,0
848,225,17,1
848,465,13,1
848,215,11,0
869,275,13,1
869,158,17,0
869,452,3,1
1021,166,3,0
1021,410,19,1
1021,283,12,0
1021,263,5,0
1021,272,1,1
1021,327,8,0
2660,377,19,1
2660,489,11,1
2660,94,4,0
2660,425,13,0
2660,242,14,0
2660,208,10,1
2660,368,16,0
2660,373,12,0
2519,186,14,0
2519,428,14,0
2519,442,15,0
2519,95,2,0
2519,489,13,0
2519,416,6,0
484,62,13,0
484,32,15,0
484,483,16,0
484,160,1,0
484,72,5,1
781,354,16,0
781,485,13,0
781,498,10,0
781,407,9,0
781,416,6,0
781,29,3,1
781,30,14,0
781,126,19,0
781,284,7,0
2499,424,15,0
2499,500,2,1
2499,350,11,0
2499,44,5,0
2499,143,12,0
3600,8,10,0
3600,343,16,0
3600,395,11,0
3600,179,16,0
3600,123,6,0
3600,2,17,0
3986,457,13,0
3986,208,4,0
3986,313,17,0
3986,321,19,0
3986,279,1,1
3986,484,15,0
3986,15,1,0
2189,494,11,0
2189,308,18,0
2189,311,12,0
4468,305,19,0
4468,287,9,0
4468,225,19,1
4941,206,17,0
4216,459,9,0
4216,82,16,0
4216,463,6,1
4216,378,3,0
4216,428,8,0
4216,242,3,1
4216,384,4,0
4216,217,11,0
4216,293,8,0
2880,24,15,0
2880,42,19,0
2880,360,12,1
2880,352,10,0
2880,470,18,1
3970,442,13,0
3970,324,16,1
3970,60,6,1
3970,498,15,1
3970,466,7,0
4509,400,19,0
2734,46,12,0
2734,191,16,0
2734,129,9,0
2734,288,16,0
2734,497,12,0
2734,170,15,0
3428,436,10,1
3428,74,15,0
3428,243,19,0
3428,274,18,0
3428,394,7,0
578,496,17,0
578,334,1,1
3797,342,2,1
3797,97,1,1
3797,210,13,0
1613,227,8,0
1613,54,12,0
1613,42,16,0
1613,141,10,0
1613,405,9,0
2255,38,8,0
2255,360,11,0
3698,367,18,1
3698,433,11,0
3698,186,15,1
1085,51,3,0
1085,184,12,1
1085,100,10,1
1085,28,9,0
1085,260,16,0
1085,307,12,0
1085,78,4,0
2109,148,7,0
4249,279,8,0
4249,350,2,0
4249,170,6,0
4249,53,2,0
4249,443,19,0
4249,157,16,1
174,227,14,0
174,473,6,0
333,357,19,1
333,378,8,0
333,2,9,0
333,71,7,0
333,159,17,0
333,328,14,0
333,298,12,0
333,348,7,0
1625,239,5,0
1625,40,18,0
1625,45,9,0
1625,116,10,0
1625,93,1,0
1625,310,5,0
3283,93,17,0
3283,31,12,1
3283,331,10,0
3283,372,14,0
3283,52,1,0
3283,243,17,0
3283,462,13,0
3283,37,18,0
3283,21,9,1
3200,235,18,1
3200,1,6,0
3200,254,18,1
3200,490,5,0
3200,231,6,1
3200,175,10,0
3200,124,18,0
3200,371,3,0
229,99,16,0
229,366,16,0
229,236,10,0
229,188,13,0
229,22,3,0
229,370,11,1
2852,293,15,0
2852,447,5,0
2852,162,5,1
791,256,19,0
791,79,6,1
791,329,11,1
1565,361,2,0
1565,236,17,1
1565,390,17,0
500,459,6,1
500,34,6,0
500,450,19,0
1577,361,4,1
1577,371,8,1
2111,361,6,0
2111,494,4,1
2111,342,19,0
2111,408,9,1
2111,94,7,0
2111,221,15,0
2111,139,17,0
2111,97,11,0
2111,334,14,0
336,241,4,1
336,325,8,0
336,46,1,0
336,77,17,0
336,428,12,0
336,63,15,0
336,111,1,0
238,37,16,1
2076,118,10,0
2076,55,1,1
2076,38,11,1
2137,85,18,1
2137,231,14,0
210,361,15,1
1525,311,1,1
2914,323,11,0
2914,177,18,0
2914,137,4,0
2914,486,14,0
634,51,5,0
634,85,4,0
634,141,5,0
634,148,16,0
634,38,18,1
3716,138,14,0
3716,108,4,1
3716,352,15,0
3716,246,13,1
3716,144,2,0
3716,402,16,0
3716,161,1,1
3716,81,6,1
3716,179,11,0
465,340,19,1
465,182,18,0
465,496,18,1
465,246,1,1
465,412,19,0
4736,405,16,0
4736,286,9,0
4736,412,17,0
3167,87,13,0
3167,317,9,0
3167,320,2,0
3167,142,3,0
3167,444,17,1
4727,432,14,0
4727,231,8,0
4727,140,7,0
4727,490,6,1
4727,346,5,0
4727,105,3,0
52,53,5,0
52,258,13,0
52,137,11,0
52,200,11,0
52,222,6,0
52,135,15,0
52,120,3,1
52,249,18,0
4529,241,4,0
4529,375,19,0
4529,151,3,1
4529,347,5,0
4529,36,8,0
4529,190,12,1
4529,14,11,0
4529,317,10,0
4529,183,10,0
4912,188,18,1
4912,181,4,0
4912,17,10,1
4912,200,16,0
4912,451,11,1
2595,444,19,0
2595,382,9,1
2595,465,8,1
2595,332,9,0
2595,388,1,1
2595,302,1,0
2595,280,7,0
2595,252,17,0
2595,309,11,0
1788,277,14,0
1788,427,19,0
1788,471,11,0
1788,35,2,0
1788,32,4,0
1788,194,3,1
1788,447,19,0
2004,402,13,0
2004,207,11,0
2004,322,11,0
2004,486,3,0
2004,171,19,0
2004,247,16,0
2004,48,19,0
2004,411,7,0
1331,500,19,0
1331,328,3,1
1331,235,8,0
1331,180,7,0
3298,351,1,0
3298,280,2,0
3298,499,1,1
3298,95,17,0
3298,225,5,0
3298,446,5,1
3298,298,16,0
926,69,10,0
926,225,10,1
3942,169,9,0
3942,355,9,0
3942,444,10,0
3942,9,4,0
3942,47,8,1
3942,40,17,0
3942,384,15,0
3942,479,8,0
2882,167,9,0
2882,67,19,0
2882,486,6,1
2882,318,6,0
2882,4,5,0
2882,244,11,0
3866,40,14,1
3866,98,5,0
3866,49,17,0
3866,427,10,1
3866,290,2,0
4676,428,19,0
4676,141,13,0
4676,484,19,0
4676,72,12,0
4676,449,17,0
4676,370,5,1
3772,363,18,0
3772,180,5,0
3772,305,17,0
3772,171,18,0
2031,32,6,1
2031,302,13,1
2031,19,18,0
2031,81,6,0
2031,239,8,1
2031,481,19,0
2031,103,13,1
2031,211,5,0
2031,173,13,0
4771,209,10,0
4771,357,1,0
4771,369,9,0
4771,48,7,0
1704,82,18,0
1704,68,16,0
1704,211,16,0
1704,410,9,1
1704,50,8,0
4463,58,12,0
4463,171,15,0
4463,476,6,1
4463,276,4,0
4463,500,8,0
4042,450,7,0
4042,379,16,1
4042,377,17,1
549,7,11,1
3309,119,14,0
4906,271,5,1
779,335,10,1
779,143,9,0
779,130,5,0
779,39,6,0
1203,425,2,0
1203,102,10,0
1203,86,12,0
1203,185,16,1
3461,204,1,1
3461,83,10,0
3461,361,9,0
3461,278,2,0
3461,45,15,0
32,375,16,0
32,107,13,0
32,214,9,1
32,147,19,0
32,333,2,1
32,315,9,0
32,401,14,0
32,440,14,1
32,76,18,0
698,491,9,0
698,145,19,1
698,51,16,1
698,146,3,0
698,496,9,0
698,481,8,0
698,30,8,0
698,457,9,0
3560,272,15,0
3560,302,11,0
4433,388,2,1
4433,247,4,0
4433,448,10,0
4433,406,10,1
4433,447,14,1
632,434,14,0
3410,163,7,1
3410,33,2,0
3410,489,2,0
3410,279,2,0
3410,21,16,0
3410,316,14,0
3410,355,3,1
3410,19,11,0
3410,178,11,1
96,406,13,0
96,324,11,1
96,68,8,0
96,355,14,1
96,461,2,1
96,2,4,0
933,217,16,0
933,381,19,1
958,439,16,1
958,435,15,1
958,5,17,0
958,60,13,1
958,320,3,0
958,494,2,1
958,470,15,1
958,88,3,1
672,112,17,0
672,344,11,1
672,148,16,0
672,335,1,1
672,227,17,0
672,126,12,0
1973,192,18,0
1973,418,1,0
1973,387,15,0
1973,103,7,0
1973,255,2,1
1973,220,14,0
1973,91,1,0
1973,362,17,0
1973,465,7,0
636,416,7,0
636,40,6,1
636,208,8,0
636,201,4,0
636,2,11,0
636,306,13,0
636,18,19,1
636,468,15,0
636,143,10,1
3774,314,2,1
3774,24,15,0
3774,12,17,0
3774,427,14,1
3774,418,10,0
3774,150,17,0
3774,54,1,1
995,396,12,1
995,57,9,0
995,363,17,0
995,465,3,0
995,441,13,0
995,147,4,1
995,273,19,1
2630,237,13,0
2630,79,2,0
1440,381,2,0
1440,31,18,0
1440,272,7,0
1440,327,10,0
1440,79,15,0
1440,420,14,1
1440,485,19,0
1440,54,7,0
1440,97,11,0
3277,435,3,0
3277,449,1,1
3277,206,3,1
505,245,13,0
505,408,8,0
505,6,10,1
505,379,11,0
505,405,4,0
505,85,17,1
505,211,12,0
3101,437,9,0
3101,240,3,0
3101,480,12,0
3101,227,12,1
3101,123,1,0
3101,281,8,0
3101,282,11,0
3101,158,5,0
3101,169,6,0
2333,429,10,1
2333,238,15,1
2333,377,1,0
2333,332,4,1
2333,137,13,0
2333,155,8,1
2333,384,7,0
2333,380,13,1
2894,483,13,0
2894,166,17,0
2894,235,14,0
2894,201,9,1
2894,83,8,0
2894,30,3,1
2614,331,16,0
2614,350,11,0
2614,446,16,1
2614,419,8,1
433,473,4,0
433,222,9,1
433,92,4,0
433,254,15,0
433,388,16,0
433,174,9,0
433,311,12,0
433,177,3,1
4536,282,14,1
4536,451,8,0
4536,187,11,1
4536,25,14,0
4536,135,13,0
4536,412,15,0
4536,293,9,1
4536,143,17,0
2252,59,15,0
2371,239,6,0
2371,206,4,1
2371,165,10,0
2371,222,18,0
1349,171,9,0
1349,205,6,0
1349,5,17,1
2468,78,14,0
2468,206,7,1
2468,366,13,0
2468,357,13,1
2468,449,7,0
3109,51,9,0
3109,422,8,0
3109,205,17,0
3109,215,7,1
1878,358,2,0
1878,459,9,1
1878,203,9,1
1878,388,14,0
1878,7,7,1
1878,108,15,0
1878,336,15,0
1878,441,5,0
3813,481,6,0
3813,386,3,1
3813,374,13,0
3813,4,3,0
3813,489,5,0
3813,398,3,0
3813,81,11,0
3487,131,17,0
3487,128,18,0
3487,488,5,0
3487,55,3,1
3487,49,12,0
3487,207,2,1
3487,100,7,0
3487,309,13,1
3487,66,8,0
3673,454,3,0
3673,231,19,1
3673,315,1,1
3673,330,19,0
3142,124,10,0
3142,138,18,0
3142,212,13,0
3142,255,8,1
3142,296,17,1
3142,170,10,0
3142,477,18,1
3803,385,14,0
3803,245,6,0
164,149,15,1
164,107,18,0
164,500,1,1
164,114,19,1
164,79,6,1
2987,282,7,0
2987,262,9,0
3721,301,16,0
3721,88,17,0
3721,278,1,0
3721,316,19,0
3721,465,3,0
3721,313,3,0
3721,215,12,0
3972,120,9,0
3972,330,5,1
3972,98,18,0
3972,76,3,1
3972,104,4,0
3093,407,6,0
3093,387,17,0
3093,472,13,0
1976,185,19,0
1976,247,17,0
1976,283,3,0
1491,200,3,0
1491,9,9,1
1491,126,3,0
1491,290,5,0
1491,423,4,0
1491,388,11,0
1491,211,8,1
3152,448,19,0
3152,490,16,1
3152,389,6,0
3152,145,7,0
2935,314,6,1
2935,488,2,0
2935,394,1,0
2935,6,14,0
2935,12,16,0
1614,77,12,0
1614,282,18,0
1614,450,3,0
1743,54,1,0
1743,319,13,1
1743,270,11,0
1743,334,12,0
1743,281,1,0
1743,136,19,0
1743,23,12,0
4007,398,15,0
4007,215,3,0
4007,423,9,0
4007,32,11,0
4007,297,19,1
4007,323,12,0
4007,164,13,1
4007,409,11,0
2872,348,12,1
2872,235,13,0
2872,339,5,1
2872,151,11,0
2872,48,7,0
2872,74,9,0
116,256,19,0
116,291,13,0
116,132,19,1
116,495,7,1
116,7,13,0
116,50,5,0
929,174,10,0
929,75,4,0
695,316,17,0
3393,270,19,0
3393,470,17,1
3393,325,3,0
3393,244,10,0
4484,314,7,0
4484,448,2,0
4484,61,16,0
4484,303,10,0
4484,159,9,0
4484,10,2,1
4484,109,18,0
633,488,17,1
633,337,9,0
1407,322,5,0
1407,170,2,0
1407,300,6,1
1900,51,11,1
1900,442,18,0
1900,280,19,1
1900,234,5,0
1900,293,9,1
1900,485,2,0
1900,387,17,1
1900,94,5,1
2133,277,10,0
2133,484,12,0
2133,89,15,0
2133,186,9,0
3181,107,13,0
3181,354,6,0
3181,436,14,0
3181,181,19,1
3181,413,1,1
3181,11,15,0
3181,209,6,0
3181,434,17,1
3181,214,11,0
4409,157,10,0
4409,82,18,1
2692,80,16,1
2692,40,13,0
2692,367,9,1
3724,369,13,0
3724,322,7,0
3724,114,11,0
3724,226,1,0
3724,135,12,0
3724,480,15,1
3216,307,19,0
3216,290,17,0
657,209,7,1
657,355,12,1
657,462,19,0
657,419,7,1
657,286,5,0
657,248,17,1
657,84,16,1
657,495,19,0
657,288,9,1
126,389,18,0
126,226,18,0
126,230,5,0
1246,381,8,0
1246,267,2,0
1246,383,19,1
1246,169,8,0
1246,455,1,1
1246,78,11,0
2342,109,4,0
2342,429,10,0
2342,119,3,0
2342,64,13,0
2342,182,14,0
2342,65,18,1
2342,346,10,0
2342,397,5,1
1693,26,5,0
1693,316,19,1
1693,498,7,0
1762,349,18,0
1762,116,15,1
1762,31,1,0
1762,461,8,1
1762,389,7,0
1762,240,12,0
1710,12,3,0
1710,149,6,0
1710,302,10,1
2324,317,16,0
2324,45,16,1
2324,217,18,0
2324,142,15,0
2324,406,11,0
2324,488,10,0
74,393,10,0
74,124,1,0
74,451,7,1
74,62,10,1
74,273,11,0
74,440,19,1
74,480,10,1
74,85,1,0
74,199,6,0
1882,464,7,0
1882,37,18,0
1882,8,5,1
1882,276,5,1
2164,258,19,0
612,448,6,0
612,456,16,1
612,224,5,0
612,354,18,1
612,470,13,0
612,401,15,0
612,43,18,0
612,166,2,1
612,15,6,0
1555,295,4,0
1555,372,9,0
1555,59,8,1
4823,48,10,1
4823,20,2,0
4823,396,14,0
4823,367,1,0
4823,461,11,1
1470,114,6,1
1470,269,10,0
1470,127,3,0
1470,15,3,0
1470,405,12,0
1042,445,11,0
1042,74,16,0
1042,274,18,0
1042,395,13,0
1042,322,10,1
1042,25,10,0
1042,267,17,1
1042,331,14,0
4902,155,18,0
4902,318,13,0
4902,186,7,1
4902,65,15,0
4902,176,2,0
4902,52,12,0
4989,406,6,1
4989,497,13,0
4989,284,18,1
4989,154,15,1
4571,140,13,0
4571,214,8,0
4571,45,12,1
4571,492,1,0
4571,405,16,0
4172,69,5,1
4172,187,16,0
4172,292,15,0
4172,305,7,1
4172,370,6,0
4172,286,2,1
495,243,13,1
495,14,11,0
495,207,12,0
495,12,9,0
495,179,8,0
495,266,11,1
495,489,9,1
495,318,18,1
495,131,13,1
1554,121,14,0
569,212,10,0
115,151,10,0
115,132,10,0
1338,197,16,0
1338,430,14,0
1338,309,6,0
1338,67,9,1
1338,364,1,1
1338,149,13,0
1338,274,14,0
1605,493,18,0
1605,105,12,0
1605,346,8,0
1605,277,6,0
1605,323,17,0
1605,408,17,0
1605,45,11,0
2113,53,4,0
2113,418,1,0
2113,334,17,0
2113,283,8,0
2113,359,6,0
2113,345,8,0
2113,361,13,1
2553,151,1,1
2553,336,8,1
2725,357,7,0
2725,401,4,0
2725,313,7,1
2725,233,8,1
2725,59,6,0
2725,17,5,0
4010,247,12,0
4010,355,10,1
4010,426,17,1
4010,471,19,0
4010,23,11,0
4010,317,2,0
4010,291,14,0
4010,324,5,0
910,328,6,0
910,72,7,0
910,406,14,0
910,70,16,0
910,380,11,0
910,387,13,0
910,332,19,0
910,274,15,1
1793,109,12,0
1793,223,16,0
1793,50,2,0
1793,161,12,0
1793,494,12,0
1793,242,17,0
1793,250,2,0
1793,16,9,0
1793,259,13,1
1434,89,16,0
1434,278,4,0
1434,236,14,0
1434,276,13,0
2215,283,4,0
4333,382,1,0
1635,298,15,1
1635,72,8,1
1635,48,13,0
1635,330,15,1
1635,327,19,1
1635,353,17,0
2509,298,9,1
2509,4,9,0
2509,232,13,0
2509,448,12,0
2509,163,2,0
2509,410,8,0
1004,460,16,0
1004,491,15,0
1004,212,15,0
1004,253,17,0
1004,336,3,1
1004,286,4,1
1004,401,3,0
137,38,5,0
137,220,16,1
137,366,17,0
137,275,11,0
137,482,2,1
137,429,15,0
137,295,8,0
137,491,6,1
4543,296,3,0
4543,122,17,0
4543,357,10,1
4543,311,4,1
4543,278,12,0
4543,450,18,0
4543,303,3,0
4270,448,15,0
4270,359,18,0
4270,380,11,0
4270,71,18,1
2462,274,13,1
2462,132,9,1
4717,70,11,1
4717,327,19,1
4717,172,2,1
4717,350,4,0
553,495,18,0
553,29,13,0
553,395,7,0
553,80,10,1
553,122,3,0
553,185,13,0
2369,475,6,0
2369,270,3,0
2369,455,1,1
2369,219,8,0
2369,20,1,0
2369,374,11,1
2369,195,11,0
2369,238,18,1
1139,189,19,1
2391,232,8,0
2391,479,18,0
2391,483,19,0
2391,27,11,0
4467,336,9,0
4467,138,18,0
4467,307,4,0
4467,57,1,0
4467,480,14,0
4467,314,15,1
4467,239,1,1
4467,231,18,0
4467,442,3,1
3324,355,4,0
3324,130,1,0
3324,320,1,0
3324,493,3,1
3324,172,3,0
3324,379,5,0
3324,423,8,0
3324,424,3,0
2635,336,16,0
2635,307,12,1
2635,427,10,0
2635,437,10,0
2635,23,15,1
2380,205,5,1
2380,309,1,0
2380,10,4,0
4631,247,16,0
4631,387,4,0
4631,413,12,0
4631,421,17,1
4631,459,14,0
4631,406,1,0
4631,342,15,0
3695,204,3,0
244,484,5,0
244,85,14,0
244,463,7,1
244,78,15,0
4173,443,3,0
4173,394,10,1
4173,456,3,0
4173,359,12,1
4173,435,17,1
3340,458,5,0
3340,288,9,0
3340,302,10,0
3340,388,1,1
2917,467,12,1
2917,363,6,0
2917,222,4,0
2917,148,14,1
4424,241,2,0
4424,28,14,0
4424,92,1,1
4424,167,15,1
4424,402,7,0
150,202,16,0
1148,331,17,1
1148,133,6,1
2912,380,19,0
4234,151,13,0
4234,134,12,0
4234,66,18,0
4234,490,12,1
4234,304,16,1
4234,366,14,1
4523,317,3,0
4523,304,11,0
4523,64,10,0
4594,419,15,0
4594,44,8,0
4594,435,10,0
4594,74,17,1
4594,487,13,1
4594,230,4,0
4594,71,2,1
4090,456,5,0
4090,319,15,1
4090,432,5,0
4090,78,11,0
2027,431,4,0
2027,429,1,1
2027,73,7,0
2027,406,5,0
2027,203,15,0
2027,169,15,0
3735,345,6,1
3735,284,12,0
3735,64,2,1
3735,246,5,1
4699,123,18,0
4699,253,5,0
4699,171,5,0
4699,15,19,0
4699,191,1,0
4699,19,8,0
4699,168,6,0
4699,141,8,1
4699,262,1,0
304,248,17,0
304,164,12,0
304,120,12,0
304,353,2,0
304,125,7,0
3661,21,10,0
3661,351,7,0
3661,436,10,1
3661,357,15,0
3661,453,8,1
2477,498,19,1
2477,17,11,0
2477,103,10,0
2477,52,4,0
2477,88,18,1
2477,414,8,0
2477,179,6,1
2477,311,8,1
2477,285,5,1
139,492,8,1
139,174,13,0
139,396,2,1
240,33,12,0
240,78,18,1
240,273,4,1
240,119,18,1
240,142,14,0
240,294,16,0
1433,195,12,1
1433,264,8,1
1433,265,16,0
2686,63,11,1
2686,348,12,1
2686,269,6,0
2686,40,8,0
2686,14,3,1
2686,354,9,0
2686,30,9,0
2686,119,7,0
2997,50,8,1
2997,172,7,1
3004,375,13,0
3004,53,5,0
1524,124,18,1
1524,451,15,0
1524,460,17,1
1524,427,16,1
1524,493,16,0
2577,92,6,0
2577,72,13,0
2577,409,6,0
2577,205,7,1
2577,292,18,0
2577,313,19,0
2577,355,1,0
2577,179,14,1
2490,467,15,0
2490,217,3,0
2490,318,18,0
2490,93,13,0
2490,371,2,1
2490,161,16,0
2490,492,13,0
2490,499,7,1
716,421,6,0
716,431,10,0
716,307,18,0
716,477,1,0
716,375,3,0
716,314,7,0
716,335,16,0
716,269,12,0
716,120,17,0
4155,139,7,0
4155,159,7,0
4155,416,11,0
4155,219,7,1
4155,46,17,0
4155,188,3,0
4155,165,12,0
4155,196,16,0
4019,119,2,0
4019,255,2,0
4019,264,14,0
4019,120,4,0
4019,361,2,1
4672,5,19,1
4672,27,14,0
4672,15,11,1
4672,232,4,0
4612,126,7,1
4612,268,10,0
4612,16,12,1
4612,316,5,0
3196,441,5,0
281,427,15,0
1930,432,14,1
1930,314,10,0
1930,320,14,0
1930,422,6,0
1930,351,9,1
1930,499,4,1
1351,460,17,1
1351,60,5,0
1351,418,15,0
1351,6,14,0
1351,80,8,0
1351,349,9,1
1351,179,8,1
1351,367,4,0
1351,344,15,1
1086,474,13,0
1086,173,12,0
1086,157,10,0
1086,91,16,0
3654,178,4,0
3654,368,17,1
3654,61,2,0
3654,450,16,0
3654,429,18,1
3654,130,19,1
3654,233,18,0
3894,82,7,0
3894,178,19,0
3894,11,13,0
3894,489,8,1
3894,123,6,0
3894,431,6,0
3894,454,10,0
4544,361,15,0
4544,33,11,0
764,77,12,0
764,79,4,0
764,95,12,0
764,203,18,0
764,40,16,0
764,444,8,0
764,451,6,0
764,297,12,1
176,416,1,0
176,378,11,1
2887,336,3,0
2887,220,6,0
2887,417,19,1
2887,135,12,0
2887,355,15,1
655,411,18,0
655,251,11,0
655,109,17,1
4268,89,3,0
4268,441,18,0
4268,311,9,0
4268,355,19,0
4268,95,12,0
2715,402,4,0
2715,152,6,1
2715,401,6,0
2715,176,9,0
2715,427,8,0
2715,107,3,0
2715,303,1,1
2715,162,3,0
1703,425,12,0
4917,456,15,0
4917,234,10,0
4917,383,12,1
4917,323,16,0
187,273,14,0
187,496,19,0
187,214,13,0
187,161,6,0
187,194,13,0
3594,152,3,1
3594,455,18,0
3594,128,8,0
932,253,17,0
932,32,8,0
932,251,6,1
4111,205,16,0
4111,352,11,0
4111,324,17,0
4111,10,7,0
4111,312,15,1
938,138,15,0
938,329,1,0
938,246,13,0
938,401,10,1
938,89,8,0
938,459,8,0
3886,193,16,0
3886,28,5,0
3886,277,1,1
1263,26,11,0
1263,273,2,0
2916,451,11,0
155,204,17,1
4101,315,18,1
4101,198,8,0
4101,442,17,0
4101,257,1,1
4101,361,13,1
2278,260,11,0
2278,463,10,0
2278,130,19,0
2278,191,7,1
2278,435,17,0
2278,394,6,1
2278,461,10,0
2278,407,1,0
2278,346,15,0
2161,331,8,0
2161,118,17,0
2161,259,19,0
2161,1,1,1
546,423,13,1
546,410,12,0
